year,local_authority_name,pedal_cycles_mean,cars_and_taxis_mean,lgvs_mean,all_hgvs_mean,n_counters,multiplier
2011,Richmond upon Thames,138.66666666666666,4816.166666666667,98.83333333333333,71.16666666666667,6,1
2011,Rochdale,12.5,3904.625,17,51.25,8,1
2011,Rotherham,22.842105263157894,3577.2631578947367,35.526315789473685,121.89473684210526,19,1
2011,Salford,51.5,2756.75,19.75,51,4,1
2011,Sandwell,26.63157894736842,2784.842105263158,31.736842105263158,99.78947368421052,19,1
2011,Scottish Borders,7.714285714285714,1042.4285714285713,10.571428571428571,51.57142857142857,7,1
2011,Sefton,44.45454545454545,2532.2727272727275,10.363636363636363,35.36363636363637,11,1
2011,Sheffield,16.125,3467.7083333333335,25.666666666666668,75.875,24,1
2011,Shetland Islands,4,535,1,11,1,1
2011,Shropshire,14.666666666666666,1344,27.444444444444443,54,9,1
2011,Slough,26,717.5,5,8.5,2,1
2011,Solihull,34.714285714285715,3656,21,49.642857142857146,14,1
2011,Somerset,27.84,1890.88,24.68,42.16,25,1
2011,South Ayrshire,33.333333333333336,1353.3333333333333,10.666666666666666,42,3,1
2011,South Gloucestershire,48.166666666666664,3583.222222222222,48.72222222222222,87,18,1
2011,South Lanarkshire,2.5714285714285716,2316.8571428571427,6.142857142857143,57.714285714285715,7,1
2011,South Tyneside,36.77777777777778,2790.222222222222,18.22222222222222,51.666666666666664,9,1
2011,Southampton,70.125,1695.3125,26.75,17.125,16,1
2011,Southend-on-Sea,35.44444444444444,1594.3333333333333,12.555555555555555,14.11111111111111,9,1
2011,St. Helens,41.666666666666664,4212.166666666667,29.833333333333332,140.33333333333334,6,1
2011,Staffordshire,23.04,2687.6,24.36,80.52,25,1
2011,Stirling,8.666666666666666,950.6666666666666,2.6666666666666665,14.333333333333334,3,1
2011,Stockport,47.84615384615385,4694,30.692307692307693,59.76923076923077,13,1
2011,Stockton-on-Tees,30.416666666666668,1942.1666666666667,14.083333333333334,25.666666666666668,12,1
2011,Stoke-on-Trent,11.5,831.3,9.2,10.8,10,1
2011,Suffolk,30.55263157894737,1385.2105263157894,20,45.8421052631579,38,1
2011,Sunderland,17.19047619047619,2031.7142857142858,14.428571428571429,33.904761904761905,21,1
2011,Surrey,41.19230769230769,2171.871794871795,21.53846153846154,35.705128205128204,78,1
2011,Sutton,54.57142857142857,5886.714285714285,70.57142857142857,146.71428571428572,7,1
2011,Swansea,13.45,2870.2,26.5,37.8,20,1
2011,Swindon,48.57142857142857,3382.285714285714,61.285714285714285,78.07142857142857,14,1
2011,Tameside,27,3629.375,37.375,79.25,8,1
2011,Telford and Wrekin,30.416666666666668,2409.75,17.166666666666668,45.833333333333336,12,1
2011,The Vale of Glamorgan,16.615384615384617,3270.5384615384614,31.76923076923077,33.38461538461539,13,1
2011,Thurrock,31.25,2195.3333333333335,23.75,117.83333333333333,12,1
2011,Torbay,7.8,2566.4,42.6,8.2,5,1
2011,Torfaen,8.76923076923077,1665.3076923076924,16,31.76923076923077,13,1
2011,Tower Hamlets,169.66666666666666,14999.5,282.5,1033.8333333333333,6,1
2011,Trafford,99.9375,3377.8125,15.6875,70.75,16,1
2011,Wakefield,26.944444444444443,2586.1666666666665,84.11111111111111,90.38888888888889,18,1
2011,Walsall,14.5,2722.3333333333335,29.833333333333332,71.58333333333333,12,1
2011,Waltham Forest,107,9026,126,215,1,1
2011,Wandsworth,144,3200.25,143,100.5,4,1
2011,Warrington,21.444444444444443,1459.888888888889,8.777777777777779,6,9,1
2011,Warwickshire,43.266666666666666,2690.9666666666667,24.1,125.5,30,1
2011,West Berkshire,24.571428571428573,1892.4285714285713,24,32,7,1
2011,West Cheshire,24,1729.7142857142858,18.285714285714285,33.142857142857146,14,1
2011,West Dunbartonshire,17,5599,8.5,168.5,2,1
2011,West Lothian,16,506,19,17,1,1
2011,West Sussex,43.61538461538461,2807.8,31.861538461538462,47.33846153846154,65,1
2011,Westminster,719.8333333333334,22038.666666666668,1184.8333333333333,952.6666666666666,6,1
2011,Wigan,51,3842.076923076923,43.76923076923077,106.07692307692308,13,1
2011,Wiltshire,17.08,1799.8,19.68,83.8,25,1
2011,Windsor and Maidenhead,34.57142857142857,1019.4285714285714,6.285714285714286,11.857142857142858,7,1
2011,Wirral,31.384615384615383,2379.153846153846,20.153846153846153,20.076923076923077,13,1
2011,Wokingham,39,2423.5,15.833333333333334,21.666666666666668,6,1
2011,Wolverhampton,22.75,1729.4166666666667,19.666666666666668,41.333333333333336,12,1
2011,Worcestershire,30.333333333333332,2786.875,29.833333333333332,95.875,24,1
2011,Wrexham,15.909090909090908,1498.909090909091,18.727272727272727,36.36363636363637,11,1
2011,York,186.33333333333334,3705.5555555555557,55.55555555555556,75.22222222222223,9,1
2011,NA,7.769230769230769,3718.923076923077,5.923076923076923,59.23076923076923,13,1
2012,Aberdeen City,20.666666666666668,2909.3333333333335,17.333333333333332,39.333333333333336,3,1
2012,Aberdeenshire,5,1311.7777777777778,8.666666666666666,71.22222222222223,9,0.7894736842105263
2012,Angus,10.8,811.6,5.6,35.4,5,1.5
2012,Argyll & Bute,4.8,333.8,1,29,5,1.7142857142857144
2012,Barking and Dagenham,58,2831,61,91,1,1.4146341463414633
2012,Barnet,21.5,9830,202.66666666666666,403.3333333333333,6,0.6789473684210526
2012,Barnsley,17.5,2801,28.357142857142858,56.142857142857146,14,0.914179104477612
2012,Bath and North East Somerset,39.4,3714.3,38.3,63.8,10,1.1975683890577509
2012,Bedford,58,2057,16.875,35.5,8,0.8405797101449275
2012,Bexley,8.4,15749.2,416.2,952.4,5,0.25766871165644173
2012,Birmingham,17.48,1967.04,13.3,28.04,50,1.041716328963051
2012,Blackburn with Darwen,2.3333333333333335,941.5,3.3333333333333335,18.333333333333332,6,0.3783783783783784
2012,Blackpool,32.5,1435.125,15.25,15.5,8,1.0196078431372548
2012,Blaenau Gwent,2.4,2369.8,7.8,45.8,5,0.34285714285714286
2012,Bolton,32.57142857142857,2774.714285714286,18.642857142857142,29.857142857142858,14,1.225806451612903
2012,Bournemouth,103.375,2666.875,38,28.875,8,1.1814285714285715
2012,Bracknell Forest,38.5,2236.25,10,25.5,4,0.7623762376237624
2012,Bradford,18.105263157894736,2997.8947368421054,11.526315789473685,39.473684210526315,19,1.1944444444444444
2012,Brent,44.285714285714285,3927.4285714285716,51.714285714285715,69.42857142857143,7,0.8446866485013623
2012,Bridgend,18.3,3010.5,14.6,28.9,10,0.5884244372990354
2012,Brighton and Hove,105,2808.9411764705883,40.529411764705884,31.764705882352942,17,1.018835616438356
2012,"Bristol, City of",106.9090909090909,2344.4545454545455,35.04545454545455,40.63636363636363,22,1.201839550332141
2012,Bromley,25,3106.5,19.875,40.625,8,1.1976047904191616
2012,Buckinghamshire,13.066666666666666,2701.5333333333333,18.866666666666667,47.8,15,0.5903614457831325
2012,Bury,16.8,3483.2,28.2,46,5,0.8842105263157896
2012,Caerphilly,9.176470588235293,1687.764705882353,13.882352941176471,27.823529411764707,17,0.9512195121951219
2012,Calderdale,16.25,3076.875,22.375,88,8,0.6842105263157895
2012,Cambridgeshire,76.37837837837837,1784.972972972973,17.324324324324323,63.75675675675676,37,1.0745247148288972
2012,Camden,240.25,6655.75,242.75,281.25,4,1.9258517034068137
2012,Cardiff,48.666666666666664,2408.722222222222,11.222222222222221,19.13888888888889,36,1.2863436123348015
2012,Carmarthenshire,4.833333333333333,1554,9.333333333333334,27.833333333333332,12,1
2012,Central Bedfordshire,35.285714285714285,2733.4285714285716,27.928571428571427,70.64285714285714,14,1.03781512605042
2012,Ceredigion,9,1320.5,8.25,37.25,4,1
2012,City of Edinburgh,59.75,2865,21,55,4,0.9598393574297188
2012,Clackmannanshire,14,2358,15,32,1,1.2727272727272727
2012,Conwy,9.666666666666666,433.5,5.333333333333333,21,6,1.9333333333333331
2012,Cornwall excluding Isles of Scilly,14.409090909090908,1659.2272727272727,27.636363636363637,55.95454545454545,22,1.0745762711864406
2012,Coventry,53.5,2019.2727272727273,12.636363636363637,17.454545454545453,22,1.1416100872938892
2012,Croydon,44.6,3543.2,72.4,56.4,5,1.448051948051948
2012,Cumbria,32.72727272727273,1877.8636363636363,17.363636363636363,55.81818181818182,22,1.256544502617801
2012,Darlington,60.666666666666664,1757.4444444444443,11.666666666666666,25,9,0.9629629629629629
2012,Denbighshire,28.666666666666668,1766.3333333333333,6.333333333333333,43.333333333333336,3,1.653846153846154
2012,Derby,48.17391304347826,2732.8695652173915,15.826086956521738,15.478260869565217,23,1.073643410852713
2012,Derbyshire,45.22727272727273,2645.568181818182,28.181818181818183,42.68181818181818,44,1.5366795366795365
2012,Devon,23.846153846153847,1434.1538461538462,20.76923076923077,42.76923076923077,13,0.8288770053475936
2012,Doncaster,37.05263157894737,2511.4736842105262,20.894736842105264,72.3157894736842,19,0.9846153846153848
2012,Dorset,29.82758620689655,1993,21.551724137931036,53.241379310344826,29,1.1849315068493151
2012,Dudley,16.352941176470587,2305.8823529411766,23.58823529411765,70.29411764705883,17,0.9586206896551723
2012,Dumfries & Galloway,15.75,548.875,6.875,38.875,8,0.802547770700637
2012,Dundee City,18,2944,8,33,1,1.5
2012,Durham,20.423076923076923,1916.8846153846155,16,30.846153846153847,26,1.083673469387755
2012,Ealing,57.6,18441.6,401.2,1325.8,5,0.9965397923875433
2012,East Ayrshire,9,1024,7,28,2,0.782608695652174
2012,East Cheshire,36.30769230769231,2455.3846153846152,21.076923076923077,56.23076923076923,13,0.9129593810444875
2012,East Dunbartonshire,26.75,5548.75,14.5,75,4,2.183673469387755
2012,East Lothian,32.75,3089.75,36.75,98.75,4,1.4086021505376345
2012,East Renfrewshire,23,5713.666666666667,17.333333333333332,77.66666666666667,3,1.6428571428571428
2012,East Riding of Yorkshire,32.833333333333336,838.0416666666666,19.541666666666668,48.416666666666664,24,1.086896551724138
2012,East Sussex,17.4375,2014.1458333333333,20.166666666666668,36.791666666666664,48,0.8691588785046729
2012,Enfield,56.75,14222.5,181.25,436.75,4,0.7773972602739726
2012,Essex,26.51851851851852,2468.6574074074074,23.48148148148148,62.80555555555556,108,1.0666666666666667
2012,Falkirk,19,2661.2,12.8,60.8,5,1.4615384615384615
2012,Fife,13.571428571428571,3281.785714285714,17.571428571428573,242.64285714285714,14,1.7117117117117115
2012,Flintshire,63.2,3783.4,43.6,52.7,10,1.1146384479717812
2012,Gateshead,36.3,3064.3,19.8,99.65,20,1.1487341772151898
2012,Gloucestershire,30.894736842105264,1977.1052631578948,17.68421052631579,48.31578947368421,38,0.9750830564784053
2012,Greenwich,14.75,1565.875,11.875,36.125,8,0.9915966386554622
2012,Gwynedd,5.25,518.5,0.75,27.5,4,0.75
2012,Hackney,253.75,23539.75,641.25,2165,4,1.0431654676258992
2012,Halton,34.75,3898.25,18,111.75,4,1.219298245614035
2012,Hammersmith and Fulham,207.25,21177.5,888,615.75,4,1.1775568181818181
2012,Hampshire,62.33913043478261,2688.6,30.695652173913043,52.165217391304346,115,1.0527165932452276
2012,Haringey,47.666666666666664,2845.6666666666665,53,55.333333333333336,3,0.5035211267605634
2012,Harrow,50,7405,105.66666666666667,200,3,0.7853403141361257
2012,Hartlepool,40.833333333333336,2387.6666666666665,13.5,27.5,6,0.9879032258064516
2012,Havering,42.375,12798.5,146.25,1324.625,8,1.5841121495327102
2012,"Herefordshire, County of",33.27272727272727,1043.2727272727273,9.363636363636363,59.36363636363637,11,1.092537313432836
2012,Hertfordshire,28.14864864864865,2404.864864864865,18.37837837837838,38.445945945945944,74,1.0028887818969667
2012,Highland,22.5,1849.25,11.25,38.125,8,0.8411214953271028
2012,Hillingdon,21.3,16317.3,183.1,784.3,10,0.6
2012,Hounslow,189.5,2667.5,119,11.5,2,3.1065573770491803
2012,Inverclyde,21,2075,8,33,1,2.625
2012,Isle of Anglesey,10.4,609.4,7,26.2,5,1.1818181818181817
2012,Isle of Wight,29.75,776,10.75,20.75,4,1.017094017094017
2012,Islington,1410.4,1573,188.2,75.8,5,1.7616787409442918
2012,Kensington and Chelsea,192.6,16812.6,706.8,490.4,5,2.0799136069114472
2012,Kent,22.039473684210527,4513.710526315789,71.40789473684211,228.06578947368422,76,0.9495464852607711
2012,"Kingston upon Hull, City of",107.21052631578948,2065.1052631578946,29.473684210526315,55.578947368421055,19,0.9309872029250457
2012,Kingston upon Thames,91.71428571428571,16042.42857142857,643.7142857142857,593.4285714285714,7,0.9742033383915023
2012,Kirklees,17.5625,1956.625,15.8125,22.375,16,1.2164502164502164
2012,Knowsley,27.428571428571427,1929.2142857142858,9.571428571428571,41.214285714285715,14,1.263157894736842
2012,Lambeth,119.44444444444444,1627.2222222222222,42.55555555555556,35,9,0.9380453752181501
2012,Lancashire,33.59756097560975,2318.2804878048782,20.01219512195122,46.84146341463415,82,1.1099919419822721
2012,Leeds,20.816326530612244,2323.122448979592,14.10204081632653,28.408163265306122,49,1.103896103896104
2012,Leicester,60.55555555555556,2417.722222222222,18.055555555555557,41.22222222222222,18,0.9544658493870404
2012,Leicestershire,41.3,2793.7,31.35,77.35,40,0.959349593495935
2012,Lewisham,155,4995.111111111111,101.77777777777777,234.66666666666666,9,1.531284302963776
2012,Lincolnshire,35.2,1524.3714285714286,20.8,67.65714285714286,35,0.864561403508772
2012,Liverpool,42.142857142857146,3428,16.928571428571427,71.82142857142857,28,1.345496009122007
2012,Luton,18.833333333333332,1327.75,8.25,9.5,12,1.2625698324022345
2012,Manchester,128.9375,4263.9375,27.125,69.5625,16,1.0019426906265176
2012,Medway,9.642857142857142,1709.0714285714287,16.214285714285715,64.57142857142857,14,0.6553398058252428
2012,Merthyr Tydfil,1,1377.3333333333333,4.333333333333333,20.666666666666668,3,0.1111111111111111
2012,Merton,23,29437,969.5,1052.5,2,0.42990654205607476
2012,Middlesbrough,45.8125,2995.0625,11.5,26.3125,16,1.4096153846153847
2012,Midlothian,9,977,1,5,1,1.8
2012,Milton Keynes,49.785714285714285,5274.642857142857,24.5,89.35714285714286,14,0.8604938271604938
2012,Monmouthshire,10.7,1392.8,11.5,33.6,10,0.8916666666666666
2012,Moray,0,1690.5,8.5,66.5,2,0
2012,Neath Port Talbot,43.333333333333336,2141.1666666666665,24,33.5,6,1.3131313131313131
2012,Newcastle upon Tyne,37.095238095238095,5613.523809523809,26.857142857142858,231.23809523809524,21,1.0598639455782313
2012,Newham,51.25,637.75,15.75,38.75,4,1.680327868852459
2012,Newport,31.5625,2941.4375,22.75,43.875,16,1.0120240480961924
2012,Norfolk,35.25396825396825,1710.7619047619048,23.03174603174603,64.25396825396825,63,0.9982022471910112
2012,North Ayrshire,16.25,1494.25,7,31.25,4,1.4772727272727273
2012,North East Lincolnshire,85.15384615384616,1933.923076923077,24.615384615384617,21.153846153846153,13,0.7890235210263722
2012,North Lincolnshire,36.25,896.3333333333334,18.25,15.583333333333334,12,1.2016574585635358
2012,North Somerset,33,2489.285714285714,30.928571428571427,33.857142857142854,14,1.4528301886792452
2012,North Tyneside,42.46666666666667,1917.3333333333333,13.466666666666667,23.8,15,1.0425531914893618
2012,North Yorkshire,26.68,1465.6,13.56,75.6,25,1.2826923076923076
2012,Northamptonshire,22.91111111111111,1373.8666666666666,10.4,17.8,45,1.24818401937046
2012,Northumberland,20,1029.142857142857,9.857142857142858,26.571428571428573,7,1.308411214953271
2012,Nottingham,59.5625,2345.125,23.5625,45.5625,16,1.1081395348837209
2012,Nottinghamshire,29.390243902439025,2215.756097560976,21.951219512195124,73.60975609756098,41,0.9593949044585988
2012,Oldham,59.5,3573,29,113.5,6,1.2570422535211268
2012,Orkney Islands,0,225,0.5,12.5,2,0
2012,Oxfordshire,55,1418.5588235294117,16.941176470588236,40.85294117647059,34,1.1058545239503252
2012,Pembrokeshire,8.333333333333334,849,6.555555555555555,44.888888888888886,9,1.6304347826086958
2012,Perth & Kinross,9.333333333333334,597,7,23.333333333333332,3,0.6666666666666667
2012,Peterborough,112.7,2073.35,21.15,36.45,20,1.4105131414267835
2012,Plymouth,25.75,3147.0625,64,72.125,16,1.0122850122850122
2012,Poole,71,3667.6666666666665,42.44444444444444,37.22222222222222,9,0.7412993039443156
2012,Portsmouth,121.5,10930.8,120.7,583.1,10,0.8276566757493188
2012,Powys,11,1203.4,6.8,77.6,5,0.9016393442622951
2012,Reading,38.333333333333336,1640.6666666666667,9.166666666666666,22.166666666666668,6,1.0454545454545456
2012,Redbridge,57,9450.5,152,253.5,2,1.425
2012,Redcar and Cleveland,56.333333333333336,3103.3333333333335,23.22222222222222,35.888888888888886,9,1.5457317073170733
2012,Renfrewshire,13.4,2989.2,10.4,51,5,1.2181818181818183
2012,"Rhondda, Cynon, Taff",10.055555555555555,1649.388888888889,8.333333333333334,17.555555555555557,18,1.4715447154471546
2012,Richmond upon Thames,99,5406.333333333333,88.16666666666667,121.5,6,0.7139423076923077
2012,Rochdale,21,3512.625,15.5,50.125,8,1.68
2012,Rotherham,19.157894736842106,3625.4736842105262,28.31578947368421,168.78947368421052,19,0.8387096774193549
2012,Salford,61.5,2862.25,19,37.5,4,1.1941747572815533
2012,Sandwell,30.210526315789473,2975.842105263158,26.210526315789473,109.21052631578948,19,1.134387351778656
2012,Scottish Borders,6.571428571428571,998.7142857142857,6.428571428571429,46.42857142857143,7,0.8518518518518519
2012,Sefton,40.63636363636363,2524.6363636363635,11.818181818181818,33,11,0.9141104294478527
2012,Sheffield,17.666666666666668,3415.3333333333335,26.583333333333332,64.29166666666667,24,1.0956072351421189
2012,Shetland Islands,1,389,1,20,1,0.25
2012,Shropshire,12.88888888888889,1258.7777777777778,13.444444444444445,59.666666666666664,9,0.8787878787878789
2012,Slough,27,714.5,2,11.5,2,1.0384615384615385
2012,Solihull,28.428571428571427,3574.3571428571427,15.5,60.357142857142854,14,0.8189300411522633
2012,Somerset,27,1792.44,17.68,39.68,25,0.9698275862068966
2012,South Ayrshire,20.666666666666668,1374.3333333333333,8.666666666666666,54.333333333333336,3,0.62
2012,South Gloucestershire,68.94444444444444,3662.777777777778,43.888888888888886,84.55555555555556,18,1.4313725490196079
2012,South Lanarkshire,7.285714285714286,2367,12.142857142857142,64.71428571428571,7,2.833333333333333
2012,South Tyneside,33.77777777777778,2644.4444444444443,9.555555555555555,39,9,0.918429003021148
2012,Southampton,70.125,1735.1875,21.125,20.9375,16,1
2012,Southend-on-Sea,42.666666666666664,1481.4444444444443,10.11111111111111,9.666666666666666,9,1.2037617554858935
2012,St. Helens,46,4293.833333333333,23.5,110.66666666666667,6,1.104
2012,Staffordshire,26.52,2512.08,18.32,72.96,25,1.1510416666666667
2012,Stirling,6.333333333333333,992.3333333333334,10.333333333333334,26,3,0.7307692307692308
2012,Stockport,44.30769230769231,4481.7692307692305,31.23076923076923,61.46153846153846,13,0.9260450160771704
2012,Stockton-on-Tees,34.5,2006.0833333333333,15.666666666666666,18.333333333333332,12,1.1342465753424658
2012,Stoke-on-Trent,9.5,820.4,6,7.9,10,0.8260869565217391
2012,Suffolk,33.13157894736842,1360.4736842105262,16.94736842105263,38.078947368421055,38,1.0844099913867353
2012,Sunderland,21.80952380952381,2044.6190476190477,12.333333333333334,29.571428571428573,21,1.2686980609418284
2012,Surrey,48.37179487179487,2165.358974358974,18.73076923076923,37.53846153846154,78,1.1742919389978212
2012,Sutton,40.57142857142857,5308.571428571428,57.142857142857146,142.28571428571428,7,0.743455497382199
2012,Swansea,10.55,2781.05,20.35,35.15,20,0.7843866171003718
2012,Swindon,55.07142857142857,3453.6428571428573,41.5,68.71428571428571,14,1.1338235294117647
2012,Tameside,27.625,3772.125,26.625,62.875,8,1.0231481481481481
2012,Telford and Wrekin,31.5,2351.25,16.5,34.166666666666664,12,1.0356164383561643
2012,The Vale of Glamorgan,15.076923076923077,3263.076923076923,22.846153846153847,36.07692307692308,13,0.9074074074074073
2012,Thurrock,27,2120.9166666666665,17.333333333333332,106.91666666666667,12,0.864
2012,Torbay,9.6,2647.8,40.8,8,5,1.2307692307692308
2012,Torfaen,7.615384615384615,1732.1538461538462,13.384615384615385,43.30769230769231,13,0.8684210526315789
2012,Tower Hamlets,230.5,14754.5,445,1100.5,6,1.3585461689587428
2012,Trafford,122.9375,3523.75,20.4375,61.375,16,1.2301438398999374
2012,Wakefield,32.833333333333336,2702.0555555555557,33.666666666666664,99.88888888888889,18,1.218556701030928
2012,Walsall,19.25,2913.5,21,73.91666666666667,12,1.3275862068965518
2012,Waltham Forest,87,9081,56,203,1,0.8130841121495327
2012,Wandsworth,171.25,3650.25,147.5,117.5,4,1.1892361111111112
2012,Warrington,34.333333333333336,1396.5555555555557,6.666666666666667,8,9,1.601036269430052
2012,Warwickshire,49.56666666666667,2677.5333333333333,20.833333333333332,124.03333333333333,30,1.1456086286594762
2012,West Berkshire,24.857142857142858,1753.857142857143,17.714285714285715,32.57142857142857,7,1.0116279069767442
2012,West Cheshire,29.785714285714285,1746.5,15.785714285714286,40.857142857142854,14,1.2410714285714286
2012,West Dunbartonshire,30.5,6693.5,26.5,171,2,1.7941176470588236
2012,West Lothian,12,453,14,19,1,0.75
2012,West Sussex,50,2691.1692307692306,25.753846153846155,42.707692307692305,65,1.146384479717813
2012,Westminster,790.5,23418.333333333332,1409.1666666666667,1057,6,1.0981708728872424
2012,Wigan,44.07692307692308,3605.3076923076924,34.61538461538461,79.84615384615384,13,0.8642533936651584
2012,Wiltshire,17.68,1757.84,18.52,76.6,25,1.035128805620609
2012,Windsor and Maidenhead,32.714285714285715,1046.857142857143,6.857142857142857,13.428571428571429,7,0.9462809917355373
2012,Wirral,32.76923076923077,2469.153846153846,20.307692307692307,20.692307692307693,13,1.0441176470588236
2012,Wokingham,29.833333333333332,2565.6666666666665,13.5,43.333333333333336,6,0.7649572649572649
2012,Wolverhampton,27.583333333333332,1692.0833333333333,19,36.583333333333336,12,1.2124542124542124
2012,Worcestershire,28.083333333333332,2631.5833333333335,20.958333333333332,78.79166666666667,24,0.9258241758241759
2012,Wrexham,17.545454545454547,1471.8181818181818,14.272727272727273,33.45454545454545,11,1.102857142857143
2012,York,234.44444444444446,3677.3333333333335,57.22222222222222,73.33333333333333,9,1.2581991651759095
2012,NA,11.615384615384615,3914.6923076923076,5.846153846153846,62.07692307692308,13,1.495049504950495
2013,Aberdeen City,15,2832.3333333333335,9,24.333333333333332,3,0.7258064516129031
2013,Aberdeenshire,10.555555555555555,1251.7777777777778,12.555555555555555,61.55555555555556,9,1.6666666666666667
2013,Angus,9.2,841,4.4,80,5,1.2777777777777777
2013,Argyll & Bute,9.2,325.4,9,13,5,3.2857142857142856
2013,Barking and Dagenham,61,2609,83,102,1,1.4878048780487805
2013,Barnet,11.833333333333334,9943.166666666666,158.5,472.8333333333333,6,0.3736842105263158
2013,Barnsley,19.714285714285715,2979.8571428571427,35.142857142857146,56.57142857142857,14,1.0298507462686568
2013,Bath and North East Somerset,31.1,3605.8,41.1,63.7,10,0.9452887537993921
2013,Bedford,70.375,2049,19.875,42.75,8,1.019927536231884
2013,Bexley,12.4,14151.6,205.6,711,5,0.38036809815950917
2013,Birmingham,20.08,1993.9,12.48,24.16,50,1.1966626936829556
2013,Blackburn with Darwen,4.166666666666667,826.3333333333334,5,16.333333333333332,6,0.6756756756756757
2013,Blackpool,31.125,1458.625,8.875,10.625,8,0.9764705882352941
2013,Blaenau Gwent,7.8,2416.4,11.2,65.6,5,1.1142857142857143
2013,Bolton,24.285714285714285,3010.214285714286,20.357142857142858,34.642857142857146,14,0.9139784946236558
2013,Bournemouth,88.875,2609.5,35.75,102.125,8,1.0157142857142858
2013,Bracknell Forest,47.5,2210.25,13.5,32.5,4,0.9405940594059405
2013,Bradford,21.736842105263158,2966.7894736842104,14.842105263157896,40.36842105263158,19,1.434027777777778
2013,Brent,56.714285714285715,3517.1428571428573,43.57142857142857,53.57142857142857,7,1.0817438692098091
2013,Bridgend,16.7,2990.9,23.6,26.1,10,0.5369774919614148
2013,Brighton and Hove,126.41176470588235,2896.294117647059,36.411764705882355,35.76470588235294,17,1.2265981735159817
2013,"Bristol, City of",94.0909090909091,2345.681818181818,29.545454545454547,36.36363636363637,22,1.0577414409810935
2013,Bromley,21,2648.25,26,39.25,8,1.0059880239520957
2013,Buckinghamshire,19.333333333333332,2862.866666666667,18.266666666666666,41.53333333333333,15,0.8734939759036144
2013,Bury,17.4,3706.4,21.4,52.6,5,0.9157894736842105
2013,Caerphilly,12,1754.4705882352941,11,26.647058823529413,17,1.2439024390243902
2013,Calderdale,28,3160.625,25.25,83.5,8,1.1789473684210525
2013,Cambridgeshire,71.32432432432432,1807.2432432432433,18.56756756756757,61.189189189189186,37,1.0034220532319391
2013,Camden,156,5651.5,173.75,148,4,1.250501002004008
2013,Cardiff,48.111111111111114,2425.3055555555557,13.5,16.083333333333332,36,1.2716593245227608
2013,Carmarthenshire,6.333333333333333,1596.5833333333333,11.833333333333334,30.083333333333332,12,1.3103448275862069
2013,Central Bedfordshire,38.285714285714285,2948.785714285714,30.357142857142858,78,14,1.1260504201680672
2013,Ceredigion,3.5,1310.25,10.5,34.25,4,0.3888888888888889
2013,City of Edinburgh,92,3001,31,28.5,4,1.4779116465863453
2013,Clackmannanshire,16,2253,20,124,1,1.4545454545454546
2013,Conwy,11.166666666666666,445.8333333333333,3,13.333333333333334,6,2.2333333333333334
2013,Cornwall excluding Isles of Scilly,10.909090909090908,1620.409090909091,24.90909090909091,57.77272727272727,22,0.8135593220338982
2013,Coventry,53.13636363636363,2067.8636363636365,15.454545454545455,18.272727272727273,22,1.133850630455868
2013,Croydon,58.6,3807.8,37.8,45,5,1.9025974025974026
2013,Cumbria,28.681818181818183,1919.409090909091,21.90909090909091,68.13636363636364,22,1.1012216404886561
2013,Darlington,62.55555555555556,1802.3333333333333,7.333333333333333,30.88888888888889,9,0.9929453262786596
2013,Denbighshire,18,1837,13.333333333333334,25.333333333333332,3,1.0384615384615385
2013,Derby,47.69565217391305,2727,14.391304347826088,15.391304347826088,23,1.0629844961240311
2013,Derbyshire,31.045454545454547,2550.681818181818,29.181818181818183,40.56818181818182,44,1.0548262548262548
2013,Devon,24.692307692307693,1392.4615384615386,18.846153846153847,35,13,0.8582887700534759
2013,Doncaster,43.05263157894737,2502.3684210526317,20.842105263157894,87.47368421052632,19,1.1440559440559441
2013,Dorset,31.20689655172414,2111.0689655172414,20.896551724137932,53.06896551724138,29,1.2397260273972603
2013,Dudley,20.294117647058822,2349.294117647059,20.294117647058822,75.76470588235294,17,1.1896551724137931
2013,Dumfries & Galloway,13.5,553.5,8.5,43.5,8,0.6878980891719745
2013,Dundee City,16,2935,15,42,1,1.3333333333333333
2013,Durham,19.307692307692307,1891.6153846153845,15.307692307692308,36.88461538461539,26,1.0244897959183672
2013,Ealing,42.6,23294.6,588.8,1205.6,5,0.7370242214532873
2013,East Ayrshire,8.5,1160.5,3,50,2,0.7391304347826086
2013,East Cheshire,50.15384615384615,2273.6153846153848,17.46153846153846,49.61538461538461,13,1.2611218568665379
2013,East Dunbartonshire,23.5,4223.5,10,89,4,1.9183673469387754
2013,East Lothian,30.25,2791,19.5,100,4,1.3010752688172043
2013,East Renfrewshire,15.333333333333334,6346.666666666667,13,79.33333333333333,3,1.0952380952380953
2013,East Riding of Yorkshire,31.416666666666668,852.25,13.958333333333334,36,24,1.04
2013,East Sussex,18.666666666666668,1974.8333333333333,19.0625,43.145833333333336,48,0.9304257528556594
2013,Enfield,54.5,16430,188.75,511.25,4,0.7465753424657534
2013,Essex,28.814814814814813,2492.685185185185,24.85185185185185,61.23148148148148,108,1.1590316573556796
2013,Falkirk,12.6,3050.6,13.2,74,5,0.9692307692307692
2013,Fife,22.285714285714285,3458.214285714286,21.285714285714285,247.78571428571428,14,2.8108108108108105
2013,Flintshire,60.7,3814.9,42.4,41.2,10,1.0705467372134039
